timestamp,text,toxicity_score,model_label
2025-11-23 17:58:15.759845,hi I'm doing well how are you,0.003176130587235093,0
2025-11-23 17:58:22.702260,I hate you,0.9974586367607117,1
2025-11-23 18:14:30.037602,microphone check 12311 12345,0.0007299213320948184,0
2025-11-23 18:14:50.372506,issues,0.0011697743320837617,0
2025-11-23 18:43:32.814363,VEVO Japan Willow Japan,0.000832947320304811,0
2025-11-23 18:44:09.053485,she is so desperate to hide how fast it's population,0.006667044945061207,0
2025-11-23 18:44:10.908182,hello hello,0.0013148904545232654,0
2025-11-23 20:26:05.818051,1 2 3 hello,0.001654720981605351,0
2025-11-23 20:26:09.969932,I got blue eyes,0.0016227028099820018,0
2025-11-23 20:26:16.762871,I hate blue,0.9952162504196167,1
2025-11-23 20:26:20.775718,blues amazing,0.0021696463227272034,0
2025-11-23 20:26:28.475994,absolutely great,0.0008925053989514709,0
2025-11-23 20:26:34.657441,how are you doing,0.003739793784916401,0
2025-11-23 20:26:55.593250,ice cream is bad,0.0037486390210688114,0
2025-11-23 20:27:06.219207,I love ice,0.0022456964943557978,0
2025-11-23 20:27:12.227142,I love ice,0.0022456964943557978,0
2025-11-23 20:27:19.144255,hello ice,0.0014989153714850545,0
2025-11-23 20:27:30.032930,super duper duper,0.003016408998519182,0
2025-11-23 20:27:39.121885,I will kill you,0.9972565770149231,1
2025-11-23 20:27:44.246043,can we not have,0.001394175924360752,0
2025-11-23 20:27:55.393712,we should talk,0.0008440446108579636,0
2025-11-23 20:27:59.544473,not going to talk,0.0012649085838347673,0
2025-11-23 20:28:09.473550,I hate you,0.9974586367607117,1
2025-11-23 20:28:13.501855,I'll kill you,0.996791422367096,1
2025-11-23 20:28:17.303268,I'll support you,0.002823206130415201,0
2025-11-23 20:57:31.339966,I like blue colour,0.0012632404686883092,0
2025-11-23 20:57:37.684993,I hate,0.9971190690994263,1
2025-11-23 20:57:43.311796,tell me about blue,0.0014752621063962579,0
2025-11-23 20:58:17.874523,I hate blue colour,0.9750712513923645,1
2025-11-23 20:58:28.130717,I love blue colour,0.0007378379814326763,0
2025-11-23 20:58:36.088757,I like blue,0.003362958785146475,0
2025-11-23 20:59:23.901092,shit shit shit shit shit shit shit shit,0.9976968169212341,1
2025-11-23 20:59:38.589997,amazing this is amazing,0.001652836217544973,0
2025-11-23 21:01:22.114246,why isn't it working properly,0.0032013130839914083,0
2025-11-23 21:01:24.334722,system,0.000716577225830406,0
2025-11-23 21:01:58.459997,system update system,0.0005069042672403157,0
2025-11-23 21:02:03.665677,what am I doing wrong,0.001549911918118596,0
2025-11-23 21:02:10.009347,what is it let's go let's go to the disco,0.006119126453995705,0
2025-11-23 21:02:13.426572,that is good,0.0020928422454744577,0
2025-11-23 21:02:24.234951,let's do,0.0028291079215705395,0
2025-11-23 21:02:27.909554,I hate bro,0.9971143007278442,1
2025-11-23 21:02:36.215569,spirit,0.0010029422119259834,0
2025-11-23 21:02:44.661966,spit spit spit spit spit rapid,0.9970192909240723,1
2025-11-23 21:07:06.714053,amazing,0.001822020742110908,0
2025-11-23 21:07:11.243220,this is great,0.0014955215156078339,0
2025-11-23 21:07:14.898531,I love blue,0.0011640865122899413,0
2025-11-23 21:07:20.055461,I hate blue I love blue,0.9640233516693115,1
2025-11-23 21:09:08.246945,I like,0.007579171098768711,0
2025-11-23 21:09:24.828997,I hate blue,0.9952162504196167,1
2025-11-23 21:09:50.663303,I like blue colour,0.0012632404686883092,0
2025-11-23 21:10:07.766579,I like,0.007579171098768711,0
2025-11-23 21:10:09.999247,I hate,0.9971190690994263,1
2025-11-23 21:11:03.894963,I like blue,0.003362958785146475,0
2025-11-23 21:11:08.656139,I hate blue,0.9952162504196167,1
2025-11-23 21:11:35.871334,I like blue colour,0.0012632404686883092,0
2025-11-23 21:12:28.375541,I hate blue,0.9952162504196167,1
2025-11-23 21:12:32.246737,I like blue,0.003362958785146475,0
2025-11-23 21:13:01.247180,I like blue colour,0.0012632404686883092,0
2025-11-23 21:13:04.218278,I like blue,0.003362958785146475,0
2025-11-23 21:13:07.288281,I hate blue,0.9952162504196167,1
2025-11-23 21:13:12.604736,I like blue,0.003362958785146475,0
2025-11-23 21:13:16.317722,I hate blue,0.9952162504196167,1
2025-11-23 21:13:49.247639,I like blue,0.003362958785146475,0
2025-11-23 21:13:55.384735,I hate blue,0.9952162504196167,1
2025-11-23 21:14:14.147016,I like blue colour,0.0012632404686883092,0
2025-11-23 21:14:26.810576,I like blue,0.003362958785146475,0
2025-11-23 21:14:29.421638,I hate blue,0.9952162504196167,1
2025-11-23 21:14:33.550875,I like blue,0.003362958785146475,0
2025-11-23 21:14:37.873102,I like,0.007579171098768711,0
2025-11-23 21:14:42.144173,I like blue,0.003362958785146475,0
2025-11-23 21:14:45.254988,I hate blue,0.9952162504196167,1
2025-11-23 21:14:52.817939,I hate blue,0.9952162504196167,1
2025-11-23 21:14:58.235233,I like blue,0.003362958785146475,0
2025-11-23 21:18:42.296690,hello hello 1 2 3 1 2 3 microphone check,0.0010696672834455967,0
2025-11-23 21:18:47.457665,I like glue,0.01130032166838646,0
2025-11-23 21:18:50.942778,I like blue,0.003362958785146475,0
2025-11-23 21:18:54.290169,I don't like,0.007596136070787907,0
2025-11-23 21:18:58.301790,I hate blue,0.9952162504196167,1
2025-11-23 21:19:09.501826,I love chocolate,0.002184914890676737,0
2025-11-23 21:19:13.568450,this is amazing,0.0021732260938733816,0
2025-11-23 21:19:17.642666,let's do it,0.0027854773215949535,0
2025-11-23 21:19:23.278395,compliance,0.0006888870266266167,0
2025-11-23 21:19:27.463486,smoking kills,0.9785134792327881,1
2025-11-23 21:19:31.816660,you shouldn't smoke,0.17408275604248047,0
2025-11-23 21:19:37.428619,let's go for a walk,0.003327803686261177,0
2025-11-23 21:19:42.185208,do not walk,0.0022679276298731565,0
2025-11-23 21:19:47.151562,grab my,0.010305678471922874,0
2025-11-23 21:19:50.289022,grab my,0.010305678471922874,0
2025-11-23 21:19:54.023839,grab my aunt,0.009406056255102158,0
2025-11-23 21:20:00.742770,walk this,0.004682521801441908,0
2025-11-23 21:20:05.892661,Walk This Way,0.002908503171056509,0
2025-11-23 21:20:08.364140,this,0.004061429761350155,0
2025-11-23 21:20:13.244519,ram ram ram,0.0032817802857607603,0
2025-11-23 21:20:23.255425,oh my god my back hurts,0.015092674642801285,0
2025-11-23 21:20:28.670968,my back is killing me,0.5084589719772339,1
2025-11-23 21:20:33.685164,I need to go for stretch,0.0010115861659869552,0
2025-11-23 21:20:45.479346,I was killing it at the gym,0.18880189955234528,0
2025-11-23 21:20:58.175722,I wasn't killing it at the gym,0.04787261411547661,0
2025-11-23 21:21:04.404453,why I wasn't it going at the gym,0.003439447144046426,0
2025-11-23 21:34:44.208303,12311,0.0011817400809377432,0
2025-11-23 21:34:54.467961,how fast does it react to what I say,0.0013127470156177878,0
2025-11-23 21:35:07.060356,brown fox jumps over the lazy,0.05869356915354729,0
2025-11-23 21:35:13.396267,hello world this is still live demonstration,0.001183665357530117,0
2025-11-23 21:35:17.935572,system check complete all systems functional,0.0004905594396404922,0
2025-11-23 21:35:21.274972,I can do this,0.002067046007141471,0
2025-11-23 21:35:24.699847,I cannot,0.0020058576483279467,0
2025-11-23 21:35:28.744707,I can't do,0.002608640817925334,0
2025-11-23 21:35:34.506529,red leather yellow leather,0.001848492887802422,0
2025-11-23 21:35:39.044480,she sells ciche,0.007177411578595638,0
2025-11-23 21:35:46.357602,she sells seashells by the seashore,0.017359446734189987,0
2025-11-23 21:35:52.041262,I want to go to the beach,0.005217571277171373,0
2025-11-23 21:36:00.608534,natural language processing as fas,0.001157329767011106,0
2025-11-23 21:36:06.962708,natural language processing is fascin,0.002888174494728446,0
2025-11-23 21:36:17.570600,the graphics processing unit is running hot,0.0005195311969146132,0
2025-11-23 21:36:25.172283,touch designer is receiving the open sound control messages,0.0005480193649418652,0
2025-11-23 21:36:29.951375,I ate to work,0.0033758871722966433,0
2025-11-23 21:36:34.848772,I hate work,0.9949679970741272,1
2025-11-23 21:36:40.171193,I'm killing it at the gym,0.21889092028141022,0
2025-11-23 21:36:46.832753,I had broccoli,0.003743494162335992,0
2025-11-23 21:36:52.102498,I hate broccoli,0.9926896691322327,1
2025-11-23 21:36:56.584586,broccoli should,0.002598316641524434,0
2025-11-23 21:37:04.607537,broccoli should be killed,0.05339968949556351,0
2025-11-23 21:37:10.412199,it's,0.0026978885289281607,0
2025-11-23 21:37:15.086590,it is fine,0.0019497378962114453,0
2025-11-23 21:37:18.610366,it's fine,0.0023673896212130785,0
2025-11-23 21:37:21.804228,what are you doing,0.00401940755546093,0
2025-11-23 21:37:27.157544,this is amazing work,0.0014345297822728753,0
2025-11-23 21:37:31.259303,we are killing it,0.920423686504364,1
2025-11-23 21:37:36.956253,you shouldn't be killing,0.9050516486167908,1
2025-11-23 21:37:43.589197,killing is only for demonstration purposes,0.007481306791305542,0
2025-11-23 21:37:57.777394,hopefully this is enough for demonstration purposes,0.000506757409311831,0
2025-11-23 21:38:05.930485,blue colour,0.00061426853062585,0
2025-11-23 21:38:08.862597,I hate blue,0.9952162504196167,1
2025-11-23 21:38:12.723795,I like green,0.004701077472418547,0
2025-11-23 21:38:20.903587,green is,0.0026006719563156366,0
2025-11-23 21:38:34.339406,green is super,0.003109063021838665,0
2025-11-24 14:20:52.337679,hello hello hello hello hello 1 2 3 1 2 3,0.0011273898417130113,0
2025-11-24 14:21:00.559390,it's working good microphone test is fine,0.0015556596918031573,0
2025-11-24 14:21:17.978157,I hate to work,0.04722709581255913,0
2025-11-24 14:21:30.330410,I will kill,0.9970905780792236,1
2025-11-24 14:21:44.928288,I don't want to kill it,0.9765873551368713,1
2025-11-24 14:21:50.367491,I shouldn't kill it,0.988820493221283,1
2025-11-24 14:22:06.648169,I'm good thank you,0.0007974731852300465,0
2025-11-24 14:22:14.860984,how are you,0.007804715074598789,0
2025-11-24 14:22:22.776675,I'm doing great thank you,0.0008203639299608767,0
2025-11-24 14:22:28.220614,everything is amazing,0.002046385081484914,0
2025-11-24 14:22:41.247340,let's do this,0.0028448395896703005,0
2025-11-24 14:22:45.735075,great work,0.0007473938749171793,0
2025-11-24 14:22:50.918761,what are you up,0.006075408309698105,0
2025-11-24 14:23:01.023340,hello this is great now it's working better,0.001549813780002296,0
2025-11-24 14:26:20.795397,the weather in Aberdeen is surprisingly sunny today,0.000699251948390156,0
2025-11-24 14:26:37.345702,I need to submit my assignment before the deadline,0.0005845025298185647,0
2025-11-24 14:26:46.162119,can you help me find the nearest library,0.0008148176711983979,0
2025-11-24 14:26:56.602748,I really enjoy learning about machine learning and AI,0.0008678206359036267,0
2025-11-24 14:27:12.540354,I really enjoy learning about machine learning and AI,0.0008678206359036267,0
2025-11-24 14:27:16.012082,then my favourite colour,0.001425933907739818,0
2025-11-24 14:27:26.539785,blue is definitely my favourite colour,0.0007232095231302083,0
2025-11-24 14:27:36.069796,you are completely stupid and useless,0.9973828196525574,1
2025-11-24 14:27:43.891647,shut up nobody wants to hear your,0.995796799659729,1
2025-11-24 14:27:53.746587,I'm going to punch you in the face,0.9818213582038879,1
2025-11-24 14:28:01.445640,you are an idiot and I hate you,0.9976256489753723,1
2025-11-24 14:28:07.744855,get lost you lose her,0.06820669770240784,0
2025-11-24 14:28:15.829249,get lost you lose her,0.06820669770240784,0
2025-11-24 14:28:28.228432,get lost you loser,0.9973324537277222,1
2025-11-24 14:28:39.365031,I killed it at the gym today,0.006223020143806934,0
2025-11-24 14:28:49.042726,this movie was terribly boring,0.003486822359263897,0
2025-11-24 14:28:54.940175,I hate broccoli,0.9926896691322327,1
2025-11-24 14:29:02.132149,I hope you have the day you deserve,0.004275952465832233,0
2025-11-24 14:56:01.125347,microphone check 123123,0.0007175488281063735,0
2025-11-24 14:56:15.712031,you must be stupid if you still believe the government will do anything to help you,0.9941123127937317,1
2025-11-24 14:59:25.112101,123123,0.0010073075536638498,0
2025-11-24 14:59:38.910602,I hate you,0.9974586367607117,1
2025-11-24 14:59:43.601250,I hate you and I hope you die,0.9974060654640198,1
2025-11-24 14:59:49.776959,skies are grey and this is amazing,0.0018390172626823187,0
2025-11-24 14:59:56.826804,I would love to see you prosper,0.00204797787591815,0
2025-11-24 15:00:00.704137,I love cauliflower,0.0026947264559566975,0
2025-11-24 15:00:04.961815,I need to kill cauliflower,0.9573698043823242,1
2025-11-24 15:00:10.157997,what is cauliflower,0.003556822892278433,0
2025-11-24 17:19:36.479744,123 testing 123 distance,0.0005861161043867469,0
2025-11-24 17:19:53.179930,123 distance 123 testing,0.0005833801697008312,0
2025-11-24 17:20:12.875197,let's do this,0.0028448395896703005,0
2025-11-24 17:20:31.097700,I absolutely hate broccoli it tastes,0.9330167174339294,1
2025-11-24 17:20:42.692034,I absolutely hate broccoli it tastes aw,0.9091863632202148,1
2025-11-24 17:24:11.859872,123 distance,0.000678946846164763,0
2025-11-24 17:24:22.474469,I absolutely hate broccoli it tastes aw,0.9091863632202148,1
2025-11-24 17:25:19.785206,I absolutely hate broccoli it tastes aw,0.9091863632202148,1
2025-11-24 17:25:28.873816,I hate waking up early on Monday,0.43499860167503357,0
2025-11-24 17:26:28.114214,I absolutely hate broccoli it tastes aw,0.9091863632202148,1
2025-11-24 17:26:54.945335,I hate waking up early on Mondays,0.550993025302887,1
2025-11-24 17:27:05.411378,this traffic is terrible I am going to be late,0.010911859571933746,0
2025-11-24 17:27:12.498302,I killed at workout at the gym today,0.002783385803923011,0
2025-11-24 17:27:21.664800,my computer is so slow it's really Ann,0.004165405407547951,0
2025-11-24 17:27:28.893039,the horror movie was disgusting and scary,0.12314891070127487,0
2025-11-24 17:27:44.450775,I'm sick of eating the same lunch everyday,0.0615113265812397,0
2025-11-24 17:27:52.411244,is cold is a mess I need to refractor,0.006523057818412781,0
2025-11-24 17:28:10.910665,I'm dying of laughter that was hilarious,0.08389127254486084,0
2025-11-24 17:28:22.402080,that pizza was bump it tasted amazing,0.0026609671767801046,0
2025-11-24 17:28:32.090184,I hate when it rains on the weekend,0.8936843872070312,1
2025-11-24 17:28:38.793646,this coffee tastes like dirt,0.04702272638678551,0
2025-11-24 17:28:47.033800,I made a terrible mistake in my calculation,0.00585969677194953,0
2025-11-24 17:28:57.692944,it was a brutal exam but I think I passed,0.004987633321434259,0
2025-11-24 17:29:06.056428,I'm Furious did my package didn't arrive,0.004217502195388079,0
2025-11-24 17:29:23.360642,you're actually pretty smart for someone with no degree,0.002361471066251397,0
2025-11-24 17:29:32.124697,I hope you have the day you deserve,0.004275952465832233,0
2025-11-24 17:29:44.759593,well you finally managed to do something right,0.0018161245388910174,0
2025-11-24 17:29:53.235505,why are you being so sensitive I was just jok,0.022143563255667686,0
2025-11-24 17:30:04.760421,it must be nice to have so much free time to do nothing,0.0023834037128835917,0
2025-11-24 17:30:16.606789,I guess I'll just do it myself since you are too busy,0.0024443704169243574,0
2025-11-24 17:30:28.740798,don't worry I didn't expect you to understand,0.0029684349428862333,0
2025-11-24 17:30:36.965456,you look great have you lost weight,0.010779094882309437,0
2025-11-24 17:30:50.216500,it would be a real shame if something happened to your files,0.06521393358707428,0
2025-11-24 17:31:02.651282,are you sure you are qualified for this,0.0024117152206599712,0
2025-11-24 17:31:18.981916,you are completely useless and nobody likes,0.939228892326355,1
2025-11-24 17:31:26.682085,shut up you are an Idi,0.996906578540802,1
2025-11-24 17:31:32.969321,shut up you are an idiot,0.997639536857605,1
2025-11-24 17:31:43.194887,I'm going to destroy you,0.9512307047843933,1
2025-11-24 17:31:51.915962,you are a loser and you always,0.9969179630279541,1
2025-11-24 17:32:01.462137,you are a loser and you always will,0.9967984557151794,1
2025-11-24 17:32:08.525895,get lost your pathetic,0.9974042773246765,1
2025-11-24 17:32:18.699685,you are stupid and your ideas are garbage,0.9974709749221802,1
2025-11-24 17:32:24.861942,I hate you so,0.997385561466217,1
2025-11-24 17:32:30.680130,I hate you so much,0.9972301125526428,1
2025-11-24 17:32:44.214270,stop talking you are embarrassing yourself,0.9913299083709717,1
2025-11-24 17:32:53.354119,you're a waste of space,0.2573385536670685,0
2025-11-24 17:33:04.379840,you are a waste of space,0.8849297761917114,1
2025-11-24 17:33:20.066506,I'm going to punch you,0.9749181270599365,1
2025-11-24 17:33:27.071038,I will punch you,0.993221640586853,1
2025-11-24 17:33:31.962324,I might punch you,0.9533212184906006,1
2025-11-24 17:33:37.060363,shall I punch you,0.979568600654602,1
2025-11-24 17:33:49.980505,the weather in Aberdeen is surprisingly nice today,0.000775160500779748,0
2025-11-24 17:34:16.516795,I am testing a real time natural language processing system I am testing a real time natural language processing system,0.0006527210352942348,0
2025-11-24 17:34:27.203427,the neural network is training on the GPU,0.0006591071141883731,0
2025-11-24 17:34:38.415896,distilled bird is a lighter version of the birth,0.002909545786678791,0
2025-11-24 17:34:50.816045,distilled bird is a lighter version of the Bird model,0.0016716173849999905,0
2025-11-24 17:35:01.660680,find my documentation,0.0007189298048615456,0
2025-11-24 17:35:10.051384,can you help me find the documentation,0.0006299681845121086,0
2025-11-24 17:35:21.120479,I need to submit my assignment by Friday,0.0007164044072851539,0
2025-11-24 17:35:30.399790,the quick brown fox jumps over the l,0.007254036143422127,0
2025-11-24 17:35:41.470526,the quick brown fox jumps over the lazy dog,0.03390555456280708,0
2025-11-24 17:35:52.302208,my favourite colour is blue but I also like green,0.0008449393790215254,0
2025-11-24 17:36:00.778862,touch designer is a visual development plaits,0.0027258519548922777,0
2025-11-24 17:36:10.867014,python is a great language for machine learn,0.0012404191074892879,0
2025-11-24 17:36:20.397025,I'm recording data for my university,0.0006319104577414691,0
2025-11-24 17:36:34.445038,rendering speed is 6 frames per second,0.0005807007546536624,0
2025-11-24 17:36:41.108813,let's go to library to study,0.002079848200082779,0
2025-11-24 17:36:53.147785,I really enjoy working with artificial intelligence,0.0013940498465672135,0
2025-11-24 17:37:00.908814,this project demonstrate a safety filter Pip,0.0006968098459765315,0
2025-11-25 20:44:50.623675,23123 ready 11,0.0013553311582654715,0
2025-11-25 20:45:16.485640,I will kill someone,0.9960529804229736,1
2025-11-25 20:45:25.818909,0.9 c changes to colour to Red,0.000737789086997509,0
2025-11-25 20:45:43.433833,I love kittens,0.00613794382661581,0
2025-11-25 20:45:57.381665,I have a bomb in my Briefcase,0.016752077266573906,0
2025-11-25 20:46:45.024475,I have joined a cult,0.003538391785696149,0
2025-11-25 20:46:57.722051,I have joined a suicide cult,0.05662763491272926,0
2025-11-25 20:47:15.913897,I'm met someone,0.0017482058610767126,0
2025-11-25 20:47:22.051552,add shot the president,0.001439434359781444,0
2025-11-25 20:47:49.875798,push my mother in front of a train,0.17424295842647552,0
2025-11-25 20:48:11.528448,let's discuss abstract things,0.0007848080713301897,0
2025-11-25 20:48:14.454735,in Cambodia,0.0011505684815347195,0
2025-11-25 20:48:27.466886,I witnessed a genocide in Cambodia,0.001397338230162859,0
2025-11-25 20:48:46.453208,Leicester the Holocaust,0.02493276633322239,0
2025-11-25 20:49:01.925800,less of the Holocaust ok I saw a child with HIV,0.07853894680738449,0
2025-11-25 20:50:15.042134,160000 of the harmful data that was already flagged and categorised but this is new data it's trying to guess or from the previous data if it's harmful genocide in the original later and it might not know it so by recording all this this will be the new training data and I will have,0.0007469922420568764,0
2025-11-25 20:50:38.429000,I met an auntie anti-semite yesterday he despised,0.5625395178794861,1
2025-11-25 20:51:15.138720,the,0.005604224279522896,0
